student_id,age,gender,family_income_level,parental_education,distance_from_home_km,has_scholarship,part_time_job,high_school_gpa,entrance_exam_score,prior_failures,semester,attendance_rate,study_hours_per_week,current_gpa,lms_login_freq_per_week,extracurricular_activities,counseling_visits,dropout
S101226,18,Female,High,Secondary,13.4,0,0,3.66,87.9,0,7,98.5,11.1,2.34,7.0,0,0,0
S101227,29,Male,Medium,Bachelor,11.8,0,1,3.18,85.2,0,5,86.2,3.8,3.22,7.0,1,0,1
S101228,19,Female,Low,None,28.7,0,1,3.14,76.3,1,1,100.0,11.2,4.17,9.0,0,0,0
S101229,20,Female,Medium,Postgraduate,4.7,0,0,3.49,98.4,0,8,93.2,17.3,1.63,12.0,1,0,0
S101230,27,Female,Low,Bachelor,6.3,1,0,3.31,37.9,0,1,82.0,11.5,3.45,8.0,1,2,0
S101231,26,Female,Medium,Secondary,1.0,0,0,2.87,76.7,0,8,72.8,8.8,3.39,10.0,0,0,0
S101232,29,Female,Medium,Secondary,8.9,0,0,3.47,67.0,1,7,74.1,9.2,3.26,13.0,0,1,0
S101233,26,Female,Medium,Bachelor,60.5,0,0,2.16,68.7,1,6,85.7,14.6,2.11,13.0,1,2,0
S101234,25,Male,Medium,Bachelor,21.0,0,0,2.67,47.5,0,8,74.4,8.5,2.74,0.0,1,0,0
S101235,21,Female,Low,Bachelor,8.2,1,0,2.95,70.9,0,6,57.2,7.7,2.13,11.0,1,0,1
S101236,17,Male,Medium,Secondary,0.9,1,1,3.27,70.2,1,1,74.3,5.3,3.1,11.0,0,0,0
S101237,18,Female,Low,Secondary,4.1,1,0,2.84,54.7,0,5,95.4,5.5,1.89,7.0,1,1,0
S101238,20,Female,Medium,Postgraduate,4.8,0,0,2.11,64.0,0,2,41.4,14.5,2.49,6.0,0,0,0
S101239,17,Female,Medium,Bachelor,35.7,1,0,2.04,45.3,1,2,100.0,7.6,3.24,3.0,0,0,0
S101240,23,Male,Low,Secondary,0.3,0,1,2.97,59.1,0,1,88.6,12.8,2.29,0.0,0,0,0
S101241,27,Male,Medium,Bachelor,10.3,0,1,2.76,79.4,0,4,76.5,13.2,2.52,11.0,0,0,0
S101242,29,Female,Low,Bachelor,3.0,0,1,2.55,79.7,0,6,84.3,5.2,2.17,11.0,1,1,0
S101243,23,Female,Medium,Bachelor,3.4,0,1,2.46,76.5,0,3,94.4,6.0,2.98,8.0,0,0,0
S101244,28,Male,Medium,Bachelor,84.9,0,0,3.07,79.4,0,6,80.5,12.9,2.7,11.0,1,1,1
S101245,29,Female,Medium,Bachelor,3.8,0,0,3.65,79.6,0,8,94.2,10.7,2.29,12.0,0,0,0
S101246,28,Male,Medium,Bachelor,26.4,0,1,3.07,55.3,0,3,92.8,9.1,2.36,1.0,0,1,0
S101247,23,Female,High,Secondary,36.6,1,0,3.66,70.1,0,1,82.6,12.3,2.91,9.0,0,1,0
S101248,21,Male,Medium,Secondary,12.0,0,1,2.81,81.3,0,6,63.3,15.1,2.06,7.0,0,0,0
S101249,29,Male,Medium,Bachelor,90.9,0,0,3.22,44.3,1,5,78.5,9.8,2.77,10.0,1,0,0
S101250,20,Male,Medium,Bachelor,8.5,1,0,3.68,44.2,0,1,49.4,7.2,2.82,9.0,0,0,0
S101251,22,Female,Medium,Secondary,6.0,0,0,2.92,43.4,0,7,86.7,10.6,2.91,11.0,0,0,0
S101252,17,Female,Medium,Bachelor,4.2,0,0,3.01,38.2,0,5,73.7,6.0,2.43,2.0,0,0,0
S101253,27,Female,High,None,7.1,0,1,2.81,49.2,1,1,70.8,10.7,3.22,13.0,0,0,0
S101254,25,Female,Low,Secondary,14.6,0,0,3.3,57.1,0,6,89.8,10.0,3.47,6.0,0,1,0
S101255,18,Male,Low,Bachelor,17.0,0,0,3.45,87.7,2,5,60.9,5.9,3.25,7.0,0,0,1
S101256,19,Male,Low,Postgraduate,8.1,1,0,3.18,58.4,0,1,81.7,8.0,2.95,1.0,1,0,0
S101257,24,Male,Low,Secondary,33.6,0,1,2.89,42.3,0,5,74.9,8.4,1.8,8.0,1,0,1
S101258,24,Female,Medium,Secondary,0.4,0,1,2.25,67.5,0,5,77.3,13.7,3.97,8.0,0,1,0
S101259,27,Male,Low,Secondary,17.3,0,1,2.98,62.2,0,1,84.3,5.6,2.84,8.0,0,1,0
S101260,20,Female,Medium,Secondary,20.1,0,0,2.9,53.3,0,3,100.0,6.0,3.02,5.0,0,1,0
S101261,29,Male,Low,Secondary,28.7,0,0,3.12,56.2,1,6,86.0,8.1,2.31,3.0,0,1,1
S101262,22,Male,Low,Secondary,18.1,1,0,3.06,81.0,1,5,100.0,12.8,2.65,11.0,0,1,0
S101263,27,Male,Medium,Secondary,26.6,0,0,3.79,43.9,0,4,100.0,13.6,3.63,1.0,1,0,0
S101264,20,Male,Medium,Bachelor,4.2,0,0,2.65,40.0,0,5,91.5,11.3,3.35,11.0,0,0,0
S101265,17,Female,Medium,Bachelor,8.2,0,1,2.21,72.0,1,4,52.3,13.6,2.58,15.0,0,0,0
S101266,17,Female,Medium,Bachelor,12.8,0,0,2.43,55.8,0,1,76.4,15.8,3.87,17.0,0,0,0
S101267,21,Male,High,Secondary,10.0,0,0,2.68,88.3,1,1,63.6,10.8,2.09,4.0,1,2,1
S101268,29,Female,Medium,Secondary,3.2,0,0,3.54,62.7,0,6,100.0,6.0,1.62,10.0,1,0,1
S101269,17,Female,Low,Secondary,13.4,0,0,2.35,63.5,0,4,64.9,9.6,1.45,6.0,1,0,1
S101270,21,Female,Low,Postgraduate,59.3,0,0,2.42,76.8,1,7,57.5,3.2,3.36,13.0,0,0,1
S101271,18,Female,High,Secondary,12.0,0,1,3.21,39.9,1,1,38.4,12.0,2.31,10.0,1,2,0
S101272,29,Female,Medium,Bachelor,3.2,1,1,3.42,70.1,0,7,64.5,7.5,2.7,7.0,1,1,0
S101273,25,Female,Medium,Secondary,7.0,0,1,2.23,59.5,0,6,81.8,10.6,3.57,4.0,1,1,0
S101274,26,Female,Medium,Bachelor,9.9,0,1,2.11,80.4,1,7,96.3,9.6,3.03,7.0,0,0,0
S101275,26,Female,Low,Secondary,1.7,0,0,2.61,55.3,1,7,63.9,8.1,1.97,5.0,0,0,1
S101276,25,Female,Medium,Secondary,3.7,0,1,3.33,67.7,0,1,97.6,11.1,3.94,8.0,1,0,0
S101277,27,Male,Medium,Bachelor,27.2,0,1,3.07,59.6,0,2,79.0,9.4,2.6,8.0,0,0,1
S101278,17,Female,High,Secondary,4.8,0,0,2.63,71.2,0,2,72.7,6.8,2.76,6.0,1,0,1
S101279,28,Female,Low,Bachelor,62.6,1,1,3.37,61.2,0,1,82.6,4.5,2.3,5.0,0,0,1
S101280,26,Male,Medium,Secondary,14.2,0,1,3.06,68.9,0,6,100.0,11.8,2.02,11.0,0,0,1
S101281,26,Female,Low,Postgraduate,28.0,0,1,2.95,91.3,1,8,80.8,4.0,2.96,11.0,0,0,1
S101282,22,Female,High,Bachelor,10.0,0,0,2.19,60.7,1,7,63.4,19.0,1.79,5.0,1,0,1
S101283,27,Male,Low,None,71.0,1,0,2.61,71.0,1,4,86.4,16.4,2.74,8.0,0,0,0
S101284,21,Female,Medium,Bachelor,3.8,0,1,3.98,99.3,0,8,86.1,2.1,3.91,5.0,0,0,0
S101285,17,Female,Low,Bachelor,4.5,1,1,2.83,70.8,0,6,77.1,13.1,3.33,18.0,1,0,0
S101286,28,Female,Medium,Bachelor,9.2,0,0,2.52,28.5,1,6,95.3,15.7,2.94,4.0,1,0,0
S101287,20,Male,Medium,Secondary,2.6,0,0,2.81,55.0,0,2,45.7,7.1,2.03,9.0,1,0,1
S101288,18,Male,Low,None,6.2,1,0,3.06,46.9,0,7,85.4,11.8,2.76,10.0,0,0,0
S101289,25,Female,High,Bachelor,4.7,0,0,3.44,78.8,0,2,91.8,9.4,2.24,5.0,0,0,0
S101290,20,Male,High,Secondary,10.8,0,1,3.31,63.6,0,5,58.3,13.4,3.81,5.0,0,0,0
S101291,28,Male,High,Bachelor,3.0,0,0,2.66,81.0,1,3,57.8,7.8,2.47,7.0,1,0,0
S101292,22,Male,Low,Secondary,11.9,1,0,3.64,74.2,0,6,95.0,15.1,2.25,5.0,0,1,1
S101293,17,Male,Medium,Bachelor,5.3,1,1,3.41,74.1,0,6,97.6,9.3,2.65,9.0,1,0,0
S101294,29,Female,Medium,Secondary,1.4,0,0,2.78,46.7,0,5,100.0,8.4,2.25,5.0,0,0,1
S101295,23,Female,Medium,Bachelor,10.5,1,1,2.94,72.6,0,5,69.6,13.2,2.96,9.0,1,0,0
S101296,20,Female,Medium,None,19.3,0,0,3.3,85.5,0,1,83.0,14.5,4.07,0.0,0,0,0
S101297,25,Female,Medium,Secondary,22.6,0,0,3.54,43.3,0,7,85.0,0.0,2.81,5.0,0,0,0
S101298,23,Female,Low,Secondary,6.3,1,1,2.24,60.2,0,6,54.4,0.0,2.15,6.0,1,0,0
S101299,17,Male,Medium,Bachelor,17.0,1,0,3.04,70.3,0,1,82.4,11.7,2.69,12.0,0,0,0
S101300,26,Male,Low,Secondary,3.0,0,0,2.98,66.5,0,5,82.1,6.7,1.91,1.0,0,0,1
S101301,22,Male,Low,Bachelor,6.3,1,0,2.71,86.5,1,5,91.2,3.4,4.81,12.0,0,0,0
S101302,26,Male,Low,None,8.5,0,1,2.71,75.9,0,1,71.4,8.1,4.06,11.0,0,0,1
S101303,28,Male,Low,Bachelor,14.9,1,0,3.53,71.1,0,4,98.8,24.6,3.67,1.0,1,0,0
S101304,24,Male,Medium,Bachelor,32.7,0,0,3.27,77.3,0,1,81.2,3.3,3.33,10.0,1,0,0
S101305,25,Male,Medium,None,24.2,0,0,4.0,76.5,2,2,100.0,14.4,2.68,4.0,1,1,1
S101306,20,Female,Low,None,18.8,1,1,2.72,65.6,0,7,91.2,6.2,2.7,10.0,1,0,1
S101307,20,Female,Medium,Secondary,21.2,0,1,3.07,59.7,0,3,84.2,2.7,2.65,11.0,0,0,1
S101308,22,Female,High,Bachelor,22.0,0,1,3.15,79.9,0,2,62.3,6.9,4.46,11.0,0,0,0
S101309,28,Female,High,Postgraduate,3.0,1,1,3.45,53.9,0,4,60.2,2.9,2.67,6.0,0,1,0
S101310,23,Female,High,None,24.0,0,1,3.68,63.9,3,5,100.0,2.2,2.41,11.0,1,0,0
S101311,21,Male,High,Bachelor,6.2,0,0,3.05,47.6,1,4,93.2,6.4,2.73,14.0,0,0,1
S101312,27,Female,Medium,Bachelor,1.8,0,0,2.45,76.0,0,1,75.7,4.5,3.16,7.0,0,0,0
S101313,28,Male,High,Bachelor,16.8,0,1,2.64,83.5,2,8,73.7,9.3,0.36,7.0,1,1,1
S101314,28,Female,High,Secondary,14.9,0,1,3.07,51.0,1,1,83.3,10.8,3.08,11.0,1,0,0
S101315,20,Male,Low,Postgraduate,32.5,0,1,3.56,62.7,0,3,59.8,6.1,1.02,0.0,1,0,0
S101316,26,Female,High,Secondary,9.2,1,1,2.28,57.8,0,6,73.0,13.1,3.83,4.0,1,0,0
S101317,24,Male,Medium,Bachelor,5.3,0,1,2.41,81.1,0,7,89.2,6.7,1.59,12.0,0,1,0
S101318,22,Female,Medium,Secondary,29.7,1,0,3.38,86.3,1,6,91.2,9.2,2.24,9.0,1,1,1
S101319,22,Female,High,Bachelor,1.6,1,1,2.35,57.8,0,5,74.5,0.0,1.46,7.0,1,0,1
S101320,18,Female,Medium,Postgraduate,2.9,0,0,2.44,20.0,0,4,100.0,10.4,4.06,4.0,0,0,0
S101321,20,Female,Medium,Postgraduate,12.1,1,1,3.57,82.3,0,7,95.7,21.3,2.79,8.0,0,0,1
S101322,24,Female,Medium,Secondary,0.1,0,1,2.89,65.7,0,4,68.5,14.0,4.36,6.0,0,0,0
S101323,28,Male,Medium,Bachelor,9.4,0,1,2.85,65.7,0,5,60.9,9.1,4.19,1.0,0,0,1
S101324,28,Female,High,None,16.9,1,0,3.68,79.5,1,4,88.9,4.2,3.67,13.0,0,0,0
S101325,19,Female,High,Bachelor,6.2,1,1,2.47,59.5,2,7,73.2,18.2,1.82,5.0,1,0,0
S101326,25,Male,Medium,Secondary,26.0,0,1,2.37,55.5,0,1,70.4,9.2,2.92,7.0,0,0,1
S101327,18,Male,High,Bachelor,1.6,0,0,3.81,59.7,0,2,83.3,6.6,3.76,1.0,1,0,0
S101328,25,Female,Low,Secondary,5.5,0,0,3.12,72.3,1,7,90.8,6.8,3.07,6.0,1,0,0
S101329,21,Female,High,None,9.6,1,1,3.34,78.2,2,1,91.9,20.4,2.54,12.0,0,0,0
S101330,22,Female,Low,Secondary,17.8,0,1,2.84,89.5,2,5,80.8,9.4,3.05,12.0,0,0,1
S101331,26,Female,Medium,None,1.7,0,1,2.95,71.1,1,5,45.6,12.3,3.11,8.0,1,0,0
S101332,22,Female,Low,Secondary,31.3,0,1,2.65,62.8,0,2,94.3,9.0,1.77,6.0,1,0,1
S101333,27,Female,Medium,Bachelor,7.7,0,0,3.16,78.3,0,3,67.9,9.7,2.4,8.0,1,1,0
S101334,23,Male,Medium,Bachelor,41.7,0,0,3.42,50.4,1,3,84.6,7.9,3.26,10.0,0,0,0
S101335,29,Female,Low,Bachelor,9.2,0,1,3.1,86.3,0,4,78.2,17.1,3.41,2.0,0,1,0
S101336,25,Female,Medium,Bachelor,14.7,0,0,3.53,68.2,0,5,100.0,10.2,2.97,9.0,1,0,1
S101337,20,Male,Medium,Secondary,23.2,0,0,3.33,61.6,0,2,100.0,3.0,2.51,11.0,1,0,0
S101338,27,Female,Low,Secondary,4.7,0,0,2.48,50.5,0,3,73.1,12.0,2.67,8.0,0,1,1
S101339,22,Male,Medium,Secondary,15.8,0,0,2.93,74.4,0,6,59.8,9.4,2.27,8.0,1,1,0
S101340,23,Female,Low,None,12.3,0,0,2.78,60.8,1,8,61.0,11.9,2.73,5.0,1,0,1
S101341,18,Female,Low,Bachelor,1.5,1,1,3.38,63.6,0,6,84.1,8.3,3.4,9.0,0,0,0
S101342,18,Female,Low,Bachelor,25.2,0,0,3.23,39.9,0,8,71.9,7.3,4.5,14.0,0,0,0
S101343,24,Female,Medium,Bachelor,0.8,0,1,3.06,58.5,1,5,63.3,14.5,1.96,14.0,1,0,1
S101344,19,Female,Medium,Bachelor,26.2,0,0,3.51,56.5,0,1,72.1,19.3,3.69,6.0,0,1,0
S101345,29,Female,Medium,None,4.1,0,1,2.07,71.3,0,3,86.8,0.7,3.07,7.0,1,0,1
S101346,28,Female,High,Bachelor,20.8,1,0,2.7,61.0,0,8,78.8,10.4,1.68,13.0,1,0,0
S101347,26,Female,Medium,Secondary,16.3,1,0,2.74,25.3,1,5,72.8,7.3,2.73,10.0,0,0,0
S101348,26,Male,Medium,Bachelor,41.2,0,0,3.13,58.8,1,3,74.6,5.4,2.67,10.0,1,0,0
S101349,24,Male,High,Secondary,12.0,0,1,3.28,43.2,0,7,77.6,0.0,2.8,1.0,1,0,0
S101350,17,Female,Medium,Secondary,24.0,0,1,3.0,49.4,0,4,83.3,11.8,3.53,12.0,0,0,1
S101351,22,Male,Low,Secondary,19.1,0,1,2.34,80.1,0,3,84.2,7.6,4.18,7.0,0,0,0
S101352,23,Male,Low,Secondary,3.0,0,0,3.2,39.7,0,1,55.3,7.3,3.71,9.0,1,0,0
S101353,28,Male,Medium,Secondary,14.6,1,0,3.06,69.4,0,2,82.5,16.0,2.95,5.0,1,0,0
S101354,19,Female,Medium,Secondary,8.0,0,1,2.27,57.4,1,4,74.6,7.8,3.03,15.0,0,0,0
S101355,23,Male,Low,Bachelor,10.8,1,0,2.85,54.5,0,5,64.8,7.6,4.26,4.0,0,0,1
S101356,21,Female,High,Postgraduate,4.0,0,1,3.19,50.3,0,2,74.4,3.3,2.06,16.0,1,0,0
S101357,18,Female,High,Secondary,1.0,0,1,3.83,69.8,0,4,97.3,5.5,3.67,8.0,1,1,0
S101358,18,Female,Low,Secondary,5.4,0,1,2.46,71.5,1,4,92.1,17.3,2.0,7.0,0,0,1
S101359,21,Male,Low,Bachelor,17.4,0,0,3.4,39.1,0,5,81.5,13.1,1.73,4.0,0,0,1
S101360,18,Female,Low,Secondary,2.3,1,0,2.46,82.3,1,8,66.5,16.4,3.24,6.0,1,1,1
S101361,17,Male,Medium,Bachelor,3.7,0,0,2.36,47.2,0,4,59.6,5.8,1.64,7.0,0,0,0
S101362,21,Female,High,Secondary,38.5,0,1,2.39,70.8,0,6,65.9,11.8,2.53,9.0,0,0,0
S101363,19,Male,Medium,Secondary,73.2,1,1,3.3,47.3,1,5,80.2,15.2,3.76,10.0,0,0,1
S101364,24,Female,Low,Secondary,6.5,0,0,3.06,58.1,0,7,80.5,12.9,2.16,7.0,0,1,1
S101365,17,Male,Medium,None,3.4,0,1,2.84,45.8,3,8,70.2,17.9,4.06,10.0,0,0,1
S101366,20,Female,Low,Bachelor,4.4,0,0,3.23,57.1,0,7,93.2,12.0,1.22,13.0,0,0,0
S101367,22,Male,Medium,Bachelor,20.8,0,0,3.02,62.0,0,2,85.8,10.0,3.53,12.0,0,1,0
S101368,29,Female,Medium,None,0.3,1,0,3.06,47.8,0,3,40.2,0.0,1.83,11.0,0,0,1
S101369,25,Female,Medium,Postgraduate,18.1,0,1,2.85,69.7,0,2,81.6,12.1,2.66,10.0,0,0,0
S101370,28,Male,Medium,Secondary,14.1,1,0,2.49,71.7,1,7,91.3,13.0,2.95,4.0,0,0,1
S101371,21,Male,High,Secondary,1.1,0,0,3.85,100.0,0,8,83.0,15.7,2.6,9.0,0,1,0
S101372,22,Male,Low,Bachelor,39.7,0,0,3.7,78.9,0,1,88.7,6.0,2.62,4.0,1,0,0
S101373,22,Male,Medium,Bachelor,9.1,1,0,3.8,82.6,0,8,76.0,9.8,1.78,12.0,0,0,0
S101374,28,Female,Low,Secondary,5.7,1,0,2.73,38.5,1,6,79.0,2.0,3.79,9.0,0,0,1
S101375,29,Female,Low,Secondary,5.3,0,0,2.66,35.6,1,4,79.3,1.9,1.94,13.0,0,0,0
S101376,29,Male,High,Secondary,14.5,0,1,2.79,60.5,0,7,82.8,12.6,1.94,13.0,0,0,0
S101377,26,Female,Medium,Secondary,48.2,0,1,3.54,91.8,0,4,71.3,16.3,2.73,10.0,0,0,1
S101378,23,Male,Low,Bachelor,18.1,1,0,3.0,100.0,0,3,96.4,16.5,2.31,5.0,0,0,1
S101379,24,Female,Medium,Secondary,7.5,0,1,2.73,54.7,2,5,100.0,12.2,3.39,0.0,1,2,0
S101380,29,Female,Medium,Bachelor,14.0,0,1,3.18,56.2,1,4,72.0,20.2,2.43,10.0,0,0,1
S101381,20,Female,High,Secondary,3.7,0,1,2.63,73.2,0,5,62.5,8.0,2.8,7.0,1,0,1
S101382,21,Female,Medium,Secondary,36.2,1,0,2.32,62.0,2,7,59.8,14.5,2.88,11.0,1,0,0
S101383,28,Female,Low,Secondary,69.3,0,1,3.06,62.4,0,6,86.1,3.4,3.48,11.0,1,1,1
S101384,22,Female,Medium,Secondary,12.4,0,1,2.74,74.5,0,7,88.8,0.0,2.43,10.0,1,0,0
S101385,20,Male,Low,Bachelor,4.9,0,0,2.99,100.0,1,5,86.1,7.6,1.63,9.0,1,2,1
S101386,24,Female,Low,Postgraduate,2.7,0,1,1.66,84.6,1,8,87.4,9.4,2.23,1.0,0,0,1
S101387,21,Female,Medium,Bachelor,76.5,0,0,2.55,93.0,1,6,71.5,11.2,3.6,13.0,0,1,0
S101388,28,Female,Medium,Bachelor,34.0,0,1,2.98,37.3,0,3,50.1,9.1,3.04,3.0,0,1,0
S101389,28,Male,Low,Secondary,39.2,0,1,2.24,81.1,0,7,72.5,11.8,2.54,5.0,1,0,1
S101390,20,Male,Medium,Postgraduate,0.1,1,0,2.26,50.8,0,3,100.0,18.7,2.84,7.0,1,0,0
S101391,23,Female,Medium,Bachelor,11.8,0,0,3.02,90.1,0,3,84.0,13.7,2.61,8.0,0,0,0
S101392,29,Female,Medium,Bachelor,17.1,0,1,3.35,85.4,0,4,86.4,6.2,3.35,7.0,0,0,1
S101393,26,Female,Low,Secondary,35.4,0,0,2.55,74.1,0,6,93.6,0.0,3.04,6.0,0,0,0
S101394,19,Female,Medium,Secondary,26.9,0,1,2.87,53.9,0,3,67.4,4.6,2.6,11.0,1,0,1
S101395,24,Female,Low,Bachelor,3.4,0,1,2.88,57.7,0,5,83.4,16.7,3.44,3.0,0,0,1
S101396,25,Male,Low,Secondary,22.5,1,0,2.22,59.0,0,7,87.7,7.5,3.62,6.0,1,0,1
S101397,25,Female,Low,Secondary,10.1,0,0,3.59,76.4,0,8,66.0,13.4,2.16,0.0,1,0,0
S101398,17,Male,Low,Secondary,38.1,0,1,2.91,71.1,0,3,85.5,13.2,2.17,4.0,1,2,1
S101399,20,Male,Low,Bachelor,3.8,0,1,2.91,86.3,1,5,99.4,9.7,4.48,2.0,1,0,0
S101400,28,Male,Low,Secondary,27.4,1,0,3.19,89.2,0,8,74.0,9.6,3.24,11.0,0,0,0
S101401,20,Female,High,Bachelor,0.4,0,0,2.22,52.3,0,7,54.2,6.7,3.97,9.0,0,0,0
S101402,20,Female,Medium,Bachelor,17.1,0,0,3.46,72.1,0,6,82.6,21.1,3.42,5.0,1,0,0
S101403,21,Female,Low,Secondary,72.1,0,1,3.53,71.9,2,1,70.2,5.2,3.12,0.0,0,1,1
S101404,19,Male,High,None,37.5,1,0,3.07,63.6,0,7,82.7,15.6,1.3,2.0,1,1,0
S101405,19,Female,Low,Postgraduate,0.1,1,0,3.23,79.1,1,6,67.4,14.2,1.95,4.0,0,1,0
S101406,21,Female,Medium,Secondary,49.8,0,0,2.84,72.4,0,4,80.9,13.1,3.26,7.0,0,0,1
S101407,28,Female,High,Secondary,14.6,1,1,3.43,56.4,0,1,98.4,9.4,2.17,11.0,1,0,0
S101408,17,Female,Medium,Secondary,2.9,1,0,2.59,62.9,1,6,79.6,2.6,2.7,2.0,1,0,0
S101409,20,Female,Low,Secondary,3.9,0,1,2.98,59.8,1,6,55.3,4.3,3.44,3.0,0,0,1
S101410,17,Female,Medium,Bachelor,12.6,0,0,3.01,54.1,0,3,85.6,6.1,2.89,1.0,0,0,1
S101411,24,Female,Medium,None,4.2,0,1,2.98,63.7,2,3,80.3,11.8,3.08,8.0,0,1,0
S101412,20,Female,Medium,Bachelor,35.9,0,1,3.53,45.5,0,8,83.2,14.5,3.77,0.0,1,0,0
S101413,27,Male,Medium,None,19.3,1,1,4.0,72.1,0,6,94.6,11.6,3.84,1.0,1,0,0
S101414,24,Male,Medium,Postgraduate,42.0,0,1,2.95,86.1,0,5,72.1,11.3,2.76,10.0,1,0,1
S101415,27,Male,Low,Bachelor,15.1,0,0,3.24,65.8,0,4,75.7,15.2,3.69,14.0,0,0,0
S101416,25,Female,Medium,None,21.7,0,0,2.6,79.2,0,5,64.6,0.0,2.13,8.0,0,1,0
S101417,22,Female,Low,Bachelor,5.2,0,0,3.52,67.3,0,7,82.9,0.0,2.96,7.0,0,1,1
S101418,28,Female,High,Secondary,5.4,0,0,2.74,49.7,0,1,82.5,2.3,3.2,17.0,1,0,0
S101419,23,Female,Medium,Postgraduate,5.6,0,1,4.0,95.1,1,1,76.1,14.6,2.73,6.0,0,1,1
S101420,29,Male,Medium,Bachelor,2.6,0,0,2.16,28.7,0,2,91.2,0.0,2.64,6.0,1,0,0
S101421,29,Female,Medium,Secondary,2.6,1,1,4.0,65.2,0,2,64.4,10.0,2.02,6.0,1,0,1
S101422,24,Male,Low,Secondary,19.4,0,0,3.5,53.5,0,2,81.9,5.4,2.78,14.0,0,0,1
S101423,25,Female,Low,Postgraduate,2.5,0,1,2.44,88.7,0,4,89.0,10.8,1.67,10.0,0,0,0
S101424,20,Male,Medium,Bachelor,4.9,1,1,4.0,68.2,1,1,71.9,9.3,2.71,10.0,0,0,1
S101425,27,Female,Medium,Secondary,16.9,0,1,2.54,100.0,0,3,59.4,11.3,2.84,9.0,0,1,1
S101426,25,Female,Medium,Secondary,1.8,0,0,2.84,65.5,0,1,54.6,8.0,3.32,6.0,1,0,1
S101427,28,Female,High,Secondary,7.9,0,1,2.35,53.6,2,1,82.3,13.5,1.98,7.0,1,1,1
S101428,20,Male,Medium,Bachelor,0.9,1,1,2.93,39.3,0,6,100.0,17.3,3.04,4.0,0,0,1
S101429,27,Female,Medium,Bachelor,13.7,0,0,2.97,81.6,0,4,70.9,16.3,3.2,6.0,0,0,0
S101430,23,Female,Medium,Bachelor,0.6,0,1,3.42,52.5,0,8,86.8,8.2,2.78,9.0,0,0,0
S101431,19,Female,Low,Bachelor,0.0,0,1,4.0,58.7,0,5,43.6,5.7,3.11,7.0,0,0,1
S101432,19,Female,Low,Bachelor,13.3,1,0,2.74,83.4,0,4,85.6,11.0,2.99,11.0,0,0,0
S101433,24,Male,High,Secondary,25.5,1,0,1.62,80.8,0,6,63.7,19.9,0.98,9.0,0,0,1
S101434,21,Female,High,Bachelor,1.1,0,0,3.32,55.9,2,7,74.1,9.7,2.15,9.0,0,0,1
S101435,18,Male,High,Secondary,21.7,0,0,2.72,58.2,1,2,81.2,14.2,4.3,5.0,0,0,1
S101436,22,Male,Low,Bachelor,18.7,0,1,3.91,38.7,0,5,55.1,13.9,3.26,3.0,0,0,0
S101437,25,Female,Low,Secondary,4.1,0,1,2.98,34.2,1,3,100.0,13.9,2.38,3.0,0,0,1
S101438,21,Female,Medium,Bachelor,6.1,0,0,2.62,76.5,0,8,70.9,16.4,3.06,12.0,1,0,0
S101439,29,Male,High,Bachelor,26.3,1,1,2.49,78.1,0,4,89.1,3.4,3.3,1.0,0,0,1
S101440,27,Male,Low,Bachelor,62.8,0,0,3.31,70.4,0,1,100.0,5.2,3.88,9.0,0,0,0
S101441,23,Male,Low,Secondary,21.5,1,0,2.86,67.8,0,7,84.4,10.2,2.53,9.0,1,0,1
S101442,29,Male,Low,Bachelor,14.7,0,1,3.73,54.4,2,8,61.6,16.2,2.38,5.0,0,0,0
S101443,22,Female,Medium,Secondary,29.4,1,1,2.89,87.0,0,4,81.5,16.1,2.45,8.0,1,0,0
S101444,18,Male,Medium,None,13.9,0,0,3.71,38.2,2,4,52.4,9.8,2.4,9.0,0,0,1
S101445,17,Female,Medium,Bachelor,5.8,0,0,2.31,58.0,2,6,75.0,15.0,2.38,3.0,0,0,1
S101446,29,Male,Low,Bachelor,17.4,1,1,2.13,67.4,0,1,100.0,7.9,2.93,5.0,0,0,0
S101447,29,Male,Medium,None,25.7,0,0,3.41,65.0,2,8,58.8,5.9,2.51,7.0,0,1,1
S101448,26,Female,Medium,Postgraduate,0.3,1,0,2.77,65.0,2,1,67.6,3.4,2.76,8.0,0,0,1
S101449,18,Male,Low,Secondary,22.6,1,1,2.87,57.2,0,2,100.0,9.3,4.11,2.0,0,0,1
S101450,20,Female,Low,Postgraduate,29.0,1,1,2.49,73.1,1,3,77.4,8.3,2.13,8.0,0,0,1
S101451,17,Female,Medium,Bachelor,15.9,1,1,2.46,46.8,0,6,66.6,15.0,3.04,8.0,0,1,0
S101452,17,Female,Low,Postgraduate,33.3,0,0,3.32,62.8,1,7,85.8,12.8,2.01,12.0,0,2,1
S101453,20,Female,High,Bachelor,28.7,0,1,2.99,71.5,0,2,73.0,10.3,3.45,8.0,0,0,0
S101454,24,Male,Medium,Postgraduate,19.0,0,1,2.47,60.0,0,3,39.3,10.3,3.58,6.0,1,0,1
S101455,17,Female,Medium,Bachelor,7.1,0,0,3.4,65.1,1,7,59.6,7.9,2.19,11.0,0,0,0
S101456,29,Female,Medium,Secondary,0.3,0,0,3.59,68.2,0,3,100.0,1.1,2.31,12.0,0,0,0
S101457,22,Female,Medium,Secondary,23.5,0,0,2.95,38.6,2,3,84.9,4.1,3.27,2.0,1,0,0
